transaction_id,date,customer_id,amount,category,region,payment_method,merchant_name
TXN_007015,2024-01-10,CUST_6599,769.55,Consulting,South,Cash,Stationary World
TXN_007498,2024-01-10,CUST_8694,1641.05,Maintenance,North,Card,Cloud Services Inc
TXN_008239,2024-01-10,CUST_4319,1287.97,Travel,North,Card,Cloud Services Inc
TXN_008478,2024-01-10,CUST_7081,789.48,Equipment,East,Direct Debit,Tech Solutions Ltd
TXN_008605,2024-01-10,CUST_1565,1189.44,Equipment,West,Cash,Learning Academy
TXN_008834,2024-01-10,CUST_7305,320.4,Utilities,West,Transfer,Legal Advisors
TXN_009277,2024-01-10,CUST_1588,53.89,Consulting,East,Direct Debit,Stationary World
TXN_009383,2024-01-10,CUST_1573,221.95,,South,Card,Power Supply Co
TXN_009459,2024-01-10,CUST_3212,1361.97,Travel,West,Transfer,Maintenance Services
TXN_009992,2024-01-10,CUST_8224,1574.55,Legal,West,Cash,Software Vendor
TXN_000171,2024-01-11,CUST_6249,1097.55,Consulting,West,Transfer,
TXN_000228,2024-01-11,CUST_7295,522.25,Consulting,South,Direct Debit,Power Supply Co
TXN_000663,2024-01-11,CUST_6115,788.82,Training,South,Cash,Conference Center
TXN_002427,2024-01-11,CUST_8789,19394.81,Equipment,West,Transfer,Office Depot
TXN_002634,2024-01-11,CUST_9767,1224.08,Marketing,East,Transfer,Stationary World
TXN_003766,2024-01-11,CUST_4262,499.71,Office Supplies,West,Transfer,Stationary World
TXN_003863,2024-01-11,CUST_8972,1483.59,Utilities,North,Direct Debit,Learning Academy
TXN_004933,2024-01-11,CUST_2378,1167.24,Maintenance,Est,Cash,Power Supply Co
TXN_006847,2024-01-11,CUST_9074,1298.74,Marketing,North,Transfer,City Hotel
TXN_007041,2024-01-11,CUST_3423,356.3,Marketing,East,Direct Debit,
TXN_007557,2024-01-11,CUST_5477,1241.2,Training,West,Card,Marketing Agency Ltd
TXN_007740,2024-01-11,CUST_9808,1957.4,Utilities,West,Cash,Office Depot
TXN_009418,2024-01-11,CUST_9218,1684.45,Marketing,East,Direct Debit,
TXN_009943,2024-01-11,CUST_1869,250.17,Office Supplies,East,Cash,Marketing Agency Ltd
TXN_000567,2024-01-12,CUST_9549,562.44,Consulting,East,Card,Learning Academy
TXN_001917,2024-01-12,CUST_4302,390.88,Legal,East,Cash,City Hotel
TXN_002027,2024-01-12,CUST_7303,1761.12,Legal,West,Card,Maintenance Services
TXN_002164,2024-01-12,CUST_6624,751.2,Legal,North,Cash,Office Depot
TXN_002433,2024-01-12,CUST_2531,189.24,Legal,West,Direct Debit,
TXN_002763,2024-01-12,CUST_4420,66.92,Equipment,East,Cash,Tech Solutions Ltd
TXN_003203,2024-01-12,CUST_2991,1327.77,Equipment,East,Direct Debit,City Hotel
TXN_003500,2024-01-12,CUST_3591,475.85,Office Supplies,North,Cash,Cloud Services Inc
TXN_004640,2024-01-12,CUST_5815,,Training,East,Transfer,
TXN_004702,2024-01-12,CUST_8354,903.34,Training,East,Transfer,City Hotel
TXN_004725,2024-01-12,CUST_8211,1299.11,Equipment,East,Card,Cloud Services Inc
TXN_005090,2024-01-12,CUST_2754,1667.25,Office Supplies,North,Card,Legal Advisors
TXN_005222,2024-01-12,CUST_6882,702.29,Office Supplies,East,Transfer,City Hotel
TXN_006154,2024-01-12,CUST_9772,1581.75,Training,South,Cash,City Hotel
TXN_006974,2024-01-12,CUST_6212,94.48,Training,North,Cash,Software Vendor
TXN_007625,2024-01-12,CUST_3399,1004.82,Utilities,,Transfer,Marketing Agency Ltd
TXN_008643,2024-01-12,CUST_1731,1147.03,Office Supplies,South,Card,Industrial Supply Co
TXN_009117,2024-01-12,CUST_8127,,training,East,Card,British Airways
TXN_009529,2024-01-12,CUST_8254,1925.78,,West,Cash,City Hotel
TXN_009587,2024-01-12,CUST_1916,1267.71,Equipment,West,Transfer,Industrial Supply Co
TXN_009684,2024-01-12,CUST_4060,1116.37,Travel,North,Transfer,
TXN_009771,2024-01-12,CUST_2786,559.68,Training,,Transfer,Advisory Partners
TXN_000119,2024-01-13,CUST_8408,1966.54,marketing,North,Card,Maintenance Services
TXN_000192,2024-01-13,CUST_3511,1511.2,Office Supplies,South,Cash,City Hotel
TXN_000482,2024-01-13,CUST_6588,1312.06,Equipment,South,Transfer,Stationary World
TXN_000742,2024-01-13,CUST_8673,1814.22,Equipment,South,Cash,Conference Center
TXN_000817,2024-01-13,CUST_3060,235.44,Utilities,South,Cash,British Airways
TXN_001536,2024-01-13,CUST_4591,151.62,Consulting,East,Card,Marketing Agency Ltd
TXN_001624,2024-01-13,CUST_6238,523.5,Legal,North,Cash,British Airways
TXN_001644,2024-01-13,CUST_6208,530.67,Marketing,West,Cash,Cloud Services Inc
TXN_001715,2024-01-13,CUST_9636,1280.14,Consulting,North,Cash,Office Depot
TXN_001969,2024-01-13,CUST_7172,713.91,IT Services,North,Card,
TXN_002114,2024-01-13,CUST_6251,315.64,Marketing,South,Transfer,Tech Solutions Ltd
TXN_002332,2024-01-13,CUST_6248,1642.01,IT Services,North,Direct Debit,Learning Academy
TXN_002581,2024-01-13,CUST_7439,955.31,Office Supplies,North,Transfer,Software Vendor
TXN_002736,2024-01-13,CUST_4536,,Office Supplies,North,Direct Debit,British Airways
TXN_002870,2024-01-13,CUST_3437,506.61,Utilities,East,Card,Stationary World
TXN_003090,2024-01-13,CUST_4583,513.54,Office Supplies,South,Direct Debit,Tech Solutions Ltd
TXN_003406,2024-01-13,CUST_9264,284.42,Legal,North,Transfer,
TXN_003838,2024-01-13,CUST_2257,107.26,Training,South,Cash,Tech Solutions Ltd
TXN_003946,2024-01-13,CUST_4258,719.5,Utilities,North,Transfer,Cloud Services Inc
TXN_004381,2024-01-13,CUST_8478,1576.12,Consulting,Wst,Transfer,Cloud Services Inc
TXN_005808,2024-01-13,CUST_1364,339.51,training,,Transfer,City Hotel
TXN_006698,2024-01-13,CUST_5864,1813.61,Legal,North,Direct Debit,Learning Academy
TXN_007762,2024-01-13,CUST_3402,335.93,training,South,Direct Debit,Learning Academy
TXN_007925,2024-01-13,CUST_5890,1324.37,Marketing,South,Card,Maintenance Services
TXN_008283,2024-01-13,CUST_3373,1874.91,Maintenance,East,Transfer,Conference Center
TXN_008403,2024-01-13,CUST_7092,5239.99,IT Services,West,Cash,Power Supply Co
TXN_008439,2024-01-13,CUST_8498,1720.6,IT Services,East,Card,City Hotel
TXN_009095,2024-01-13,CUST_7302,391.43,Utilities,East,Cash,Marketing Agency Ltd
TXN_009116,2024-01-13,CUST_6036,197.25,Maintenance,North,Card,Stationary World
TXN_009252,2024-01-13,CUST_8813,1120.46,IT Services,East,Direct Debit,Advisory Partners
TXN_009406,2024-01-13,CUST_8062,632.22,Utilities,East,Direct Debit,Stationary World
TXN_009632,2024-01-13,CUST_4118,1307.02,office supplies,West,Cash,Tech Solutions Ltd
TXN_000203,2024-01-14,CUST_3976,1906.34,Maintenance,North,Direct Debit,British Airways
TXN_000233,2024-01-14,CUST_9445,303.51,Legal,East,Card,Power Supply Co
TXN_000490,2024-01-14,CUST_6305,1176.85,Office Supplies,North,Transfer,Marketing Agency Ltd
TXN_000824,2024-01-14,CUST_2994,832.83,Equipment,North,Direct Debit,Office Depot
TXN_000864,2024-01-14,CUST_4687,11123.78,IT Services,South,Card,British Airways
TXN_001259,2024-01-14,CUST_3265,805.36,Consulting,West,Transfer,Conference Center
TXN_001269,2024-01-14,CUST_8657,997.64,Legal,South,Cash,Marketing Agency Ltd
TXN_001374,2024-01-14,CUST_3844,697.61,Training,North,Direct Debit,City Hotel
TXN_001755,2024-01-14,CUST_9841,1678.43,Equipment,North,Card,Power Supply Co
TXN_001811,2024-01-14,CUST_7770,1667.0,Equipment,West,Cash,Stationary World
TXN_002268,2024-01-14,CUST_2727,587.75,Legal,East,Transfer,Maintenance Services
TXN_002502,2024-01-14,CUST_2455,185.8,,West,Cash,Maintenance Services
TXN_003554,2024-01-14,CUST_3242,475.01,marketing,East,Card,Power Supply Co
TXN_003685,2024-01-14,CUST_1383,1321.98,Legal,North,Cash,Tech Solutions Ltd
TXN_003856,2024-01-14,CUST_3617,16543.83,Utilities,North,Direct Debit,Legal Advisors
TXN_004076,2024-01-14,CUST_7513,,Training,West,Transfer,Cloud Services Inc
TXN_004186,2024-01-14,CUST_1165,831.43,Travel,South,Direct Debit,Legal Advisors
TXN_004490,2024-01-14,CUST_6807,14170.99,Consulting,East,Direct Debit,Tech Solutions Ltd
TXN_004975,2024-01-14,CUST_1515,1569.51,Maintenance,South,Direct Debit,Conference Center
TXN_005051,2024-01-14,CUST_4655,1748.87,,South,Card,Maintenance Services
TXN_005555,2024-01-14,CUST_5555,1227.55,,South,Direct Debit,City Hotel
TXN_005558,2024-01-14,CUST_8124,169.79,,South,Direct Debit,British Airways
TXN_005723,2024-01-14,CUST_5402,165.42,Maintenance,South,Transfer,British Airways
TXN_005984,2024-01-14,CUST_5598,1005.97,IT Services,West,Direct Debit,Legal Advisors
TXN_006918,2024-01-14,CUST_9998,746.31,Legal,South,Card,Power Supply Co
TXN_008633,2024-01-14,CUST_4037,677.77,Maintenance,South,Card,Marketing Agency Ltd
TXN_009549,2024-01-14,CUST_1100,1143.12,Consulting,North,Direct Debit,British Airways
TXN_009675,2024-01-14,CUST_6153,727.18,Utilities,West,Card,Cloud Services Inc
TXN_009893,2024-01-14,CUST_3397,1472.28,IT Services,South,Card,British Airways
TXN_000222,2024-01-15,CUST_8158,1774.02,Training,West,Direct Debit,Industrial Supply Co
TXN_001154,2024-01-15,CUST_2341,212.78,Office Supplies,East,Card,Stationary World
TXN_001230,2024-01-15,CUST_3050,1879.91,,East,Cash,
TXN_001433,2024-01-15,CUST_4788,417.01,Consulting,West,Direct Debit,City Hotel
TXN_001516,2024-01-15,CUST_1352,1025.33,Training,South,Card,Office Depot
TXN_001824,2024-01-15,CUST_4725,1171.76,Utilities,North,Transfer,Maintenance Services
TXN_002480,2024-01-15,CUST_2478,332.87,Utilities,North,Transfer,Marketing Agency Ltd
TXN_002808,2024-01-15,CUST_3092,262.37,Utilities,East,Transfer,Legal Advisors
TXN_002822,2024-01-15,CUST_6409,1951.99,Office Supplies,West,Card,British Airways
TXN_003410,2024-01-15,CUST_5138,1204.28,travel,North,Direct Debit,City Hotel
TXN_003477,2024-01-15,CUST_8296,1507.83,Consulting,East,Cash,Stationary World
TXN_003517,2024-01-15,CUST_3773,1114.37,Office Supplies,East,Direct Debit,Conference Center
TXN_003788,2024-01-15,CUST_8427,899.53,IT Services,South,Cash,Tech Solutions Ltd
TXN_003936,2024-01-15,CUST_2252,,Legal,South,Transfer,Stationary World
TXN_004139,2024-01-15,CUST_7009,1405.94,Utilities,North,Direct Debit,City Hotel
TXN_004195,2024-01-15,CUST_8962,128.08,Office Supplies,West,Direct Debit,Power Supply Co
TXN_004560,2024-01-15,CUST_5603,731.47,,,Card,British Airways
TXN_004570,2024-01-15,CUST_2986,823.6,Equipment,North,Cash,Tech Solutions Ltd
TXN_004664,2024-01-15,CUST_3547,442.17,,South,Cash,Power Supply Co
TXN_005181,2024-01-15,CUST_4153,,,North,Card,Learning Academy
TXN_005421,2024-01-15,CUST_4767,1057.54,Training,East,Transfer,Learning Academy
TXN_005485,2024-01-15,CUST_6253,1614.99,Equipment,West,Transfer,Legal Advisors
TXN_005793,2024-01-15,CUST_8211,655.94,IT Services,West,Card,Conference Center
TXN_005853,2024-01-15,CUST_5175,163.9,Utilities,South,Transfer,City Hotel
TXN_005945,2024-01-15,CUST_6027,697.16,Equipment,South,Card,Stationary World
TXN_006122,2024-01-15,CUST_2928,866.11,Travel,West,Transfer,Conference Center
TXN_006156,2024-01-15,CUST_2211,785.49,IT Services,South,Cash,Learning Academy
TXN_006197,2024-01-15,CUST_9175,1675.13,Utilities,East,Cash,Office Depot
TXN_006514,2024-01-15,CUST_1328,746.88,Maintenance,South,Cash,Learning Academy
TXN_006733,2024-01-15,CUST_1938,79.93,IT Services,North,Card,Learning Academy
TXN_007100,2024-01-15,CUST_8379,1142.75,Legal,East,Card,City Hotel
TXN_007262,2024-01-15,CUST_3934,1417.9,Legal,South,Transfer,Software Vendor
TXN_007612,2024-01-15,CUST_3873,,it services,East,Cash,Industrial Supply Co
TXN_007938,2024-01-15,CUST_9027,1561.85,Training,East,Cash,Stationary World
TXN_008780,2024-01-15,CUST_2461,589.55,Maintenance,West,Card,Marketing Agency Ltd
TXN_009493,2024-01-15,CUST_6247,1981.17,Marketing,West,Card,Legal Advisors
TXN_000237,2024-01-16,CUST_3200,426.75,Equipment,East,Cash,Legal Advisors
TXN_000447,2024-01-16,CUST_2122,1729.74,Travel,West,Direct Debit,Office Depot
TXN_000497,2024-01-16,CUST_9010,902.69,Consulting,East,Transfer,
TXN_000523,2024-01-16,CUST_2810,169.3,IT Services,South,Cash,Stationary World
TXN_000546,2024-01-16,CUST_3105,1412.29,Office Supplies,West,Cash,Industrial Supply Co
TXN_001026,2024-01-16,CUST_9356,1887.87,Legal,South,Transfer,Legal Advisors
TXN_001165,2024-01-16,CUST_7609,74.61,Legal,,Cash,Office Depot
TXN_001646,2024-01-16,CUST_4828,1514.82,Legal,East,Card,Marketing Agency Ltd
TXN_001770,2024-01-16,CUST_7764,928.42,Training,East,Cash,Legal Advisors
TXN_002170,2024-01-16,CUST_3757,856.58,IT Services,West,Direct Debit,Conference Center
TXN_002474,2024-01-16,CUST_1526,1565.77,IT Services,East,Cash,Power Supply Co
TXN_002594,2024-01-16,CUST_2431,737.66,Office Supplies,West,Cash,Legal Advisors
TXN_003001,2024-01-16,CUST_6243,363.36,Equipment,South,Cash,Advisory Partners
TXN_003153,2024-01-16,CUST_7696,456.76,Maintenance,East,Direct Debit,Industrial Supply Co
TXN_003469,2024-01-16,CUST_8829,762.28,,South,Direct Debit,City Hotel
TXN_003586,2024-01-16,CUST_4904,618.78,Consulting,,Card,Stationary World
TXN_003623,2024-01-16,CUST_9397,300.02,Equipment,North,Direct Debit,Marketing Agency Ltd
TXN_004180,2024-01-16,CUST_3028,760.88,Marketing,North,Cash,Stationary World
TXN_004489,2024-01-16,CUST_4809,919.29,,South,Cash,Software Vendor
TXN_004773,2024-01-16,CUST_9671,1189.44,Maintenance,West,Card,Marketing Agency Ltd
TXN_004861,2024-01-16,CUST_6979,1585.27,Travel,South,Transfer,British Airways
TXN_005129,2024-01-16,CUST_6068,1671.11,Equipment,South,Cash,Conference Center
TXN_005515,2024-01-16,CUST_9007,1466.41,Marketing,South,Direct Debit,Tech Solutions Ltd
TXN_006503,2024-01-16,CUST_2209,922.28,,West,Direct Debit,Learning Academy
TXN_008177,2024-01-16,CUST_4520,1273.84,Equipment,East,Transfer,
TXN_008211,2024-01-16,CUST_1066,301.46,Equipment,West,Card,Software Vendor
TXN_008438,2024-01-16,CUST_1849,11978.21,Training,North,Card,Legal Advisors
TXN_008551,2024-01-16,CUST_1577,1300.27,Training,North,Transfer,
TXN_008759,2024-01-16,CUST_5150,751.88,IT Services,East,Transfer,Legal Advisors
TXN_008774,2024-01-16,CUST_1560,872.25,Marketing,South,Direct Debit,Stationary World
TXN_008790,2024-01-16,CUST_4932,443.02,travel,North,Transfer,Tech Solutions Ltd
TXN_009785,2024-01-16,CUST_7744,529.05,IT Services,East,Cash,Cloud Services Inc
TXN_009824,2024-01-16,CUST_3340,1796.32,Legal,East,Cash,Advisory Partners
TXN_009826,2024-01-16,CUST_1597,1337.44,Consulting,East,Cash,Industrial Supply Co
TXN_000035,2024-01-17,CUST_4556,817.31,Consulting,North,Transfer,Maintenance Services
TXN_000288,2024-01-17,CUST_2184,1679.08,Travel,North,Direct Debit,Advisory Partners
TXN_000763,2024-01-17,CUST_7371,1482.31,IT Services,East,Transfer,Legal Advisors
TXN_000924,2024-01-17,CUST_5146,107.17,Maintenance,West,Card,
TXN_002219,2024-01-17,CUST_1671,1688.12,Legal,North,Card,Conference Center
TXN_002283,2024-01-17,CUST_6879,1635.49,Maintenance,South,Direct Debit,City Hotel
TXN_002330,2024-01-17,CUST_3591,1135.07,utilities,West,Card,Industrial Supply Co
TXN_002516,2024-01-17,CUST_2968,1254.69,Legal,South,Card,Marketing Agency Ltd
TXN_003180,2024-01-17,CUST_5307,1159.54,Office Supplies,North,Direct Debit,Maintenance Services
TXN_003385,2024-01-17,CUST_8304,263.85,IT Services,West,Transfer,Maintenance Services
TXN_004355,2024-01-17,CUST_1464,1805.34,Consulting,North,Transfer,Marketing Agency Ltd
TXN_004468,2024-01-17,CUST_9635,761.1,marketing,North,Card,
TXN_004484,2024-01-17,CUST_6543,167.29,Maintenance,East,Direct Debit,Stationary World
TXN_005252,2024-01-17,CUST_8607,654.68,Marketing,East,Card,Conference Center
TXN_005275,2024-01-17,CUST_6966,1293.78,Legal,North,Direct Debit,Power Supply Co
TXN_005785,2024-01-17,CUST_9945,1673.04,Marketing,North,Card,
TXN_005925,2024-01-17,CUST_2749,1621.91,Marketing,South,Card,British Airways
TXN_006136,2024-01-17,CUST_7878,12656.96,Equipment,South,Card,Conference Center
TXN_006250,2024-01-17,CUST_3892,1275.3,Utilities,East,Cash,Cloud Services Inc
TXN_006709,2024-01-17,CUST_6086,343.04,Travel,South,Cash,City Hotel
TXN_007104,2024-01-17,CUST_5607,1086.89,consulting,North,Direct Debit,Legal Advisors
TXN_007178,2024-01-17,CUST_1325,1847.31,Travel,West,Direct Debit,Industrial Supply Co
TXN_007302,2024-01-17,CUST_2079,1678.21,IT Services,East,Transfer,City Hotel
TXN_007836,2024-01-17,CUST_7981,891.1,Marketing,East,Cash,Cloud Services Inc
TXN_008113,2024-01-17,CUST_9655,1266.11,Equipment,West,Cash,Software Vendor
TXN_008642,2024-01-17,CUST_1427,1091.33,legal,East,Direct Debit,Legal Advisors
TXN_009231,2024-01-17,CUST_3285,444.7,Consulting,South,Direct Debit,Stationary World
TXN_009453,2024-01-17,CUST_8579,1339.39,Training,North,Transfer,Stationary World
TXN_009520,2024-01-17,CUST_6228,167.61,Maintenance,West,Card,Cloud Services Inc
TXN_009699,2024-01-17,CUST_3365,344.98,Equipment,South,Cash,Conference Center
TXN_000684,2024-01-18,CUST_2906,1602.27,Legal,South,Transfer,Software Vendor
TXN_000847,2024-01-18,CUST_8577,1083.05,Training,East,Transfer,Maintenance Services
TXN_000887,2024-01-18,CUST_2865,1886.37,,North,Transfer,Office Depot
TXN_001024,2024-01-18,CUST_5547,899.84,Consulting,West,Direct Debit,Maintenance Services
TXN_001087,2024-01-18,CUST_1645,1141.83,Consulting,West,Cash,Marketing Agency Ltd
TXN_001439,2024-01-18,CUST_6420,663.36,office supplies,East,Direct Debit,Power Supply Co
TXN_001483,2024-01-18,CUST_3430,580.27,IT Services,West,Direct Debit,Office Depot
TXN_002149,2024-01-18,CUST_2651,130.91,Office Supplies,North,Transfer,Maintenance Services
TXN_002454,2024-01-18,CUST_8183,771.01,Legal,West,Direct Debit,Conference Center
TXN_002526,2024-01-18,CUST_1182,1621.99,Maintenance,East,Direct Debit,Conference Center
TXN_002537,2024-01-18,CUST_7132,874.96,Maintenance,East,Cash,Industrial Supply Co
TXN_002652,2024-01-18,CUST_3309,217.73,IT Services,West,Cash,Office Depot
TXN_002788,2024-01-18,CUST_5236,749.74,Legal,North,Direct Debit,Software Vendor
TXN_003195,2024-01-18,CUST_8352,991.9,Legal,West,Direct Debit,Maintenance Services
TXN_003923,2024-01-18,CUST_1446,791.52,Equipment,West,Direct Debit,Tech Solutions Ltd
TXN_005135,2024-01-18,CUST_2907,1102.75,Marketing,North,Cash,Advisory Partners
TXN_006130,2024-01-18,CUST_7207,1626.56,Office Supplies,East,Direct Debit,Power Supply Co
TXN_006233,2024-01-18,CUST_1564,1725.32,Legal,North,Cash,
TXN_006766,2024-01-18,CUST_2174,1365.67,Consulting,East,Direct Debit,Advisory Partners
TXN_007441,2024-01-18,CUST_8727,1100.11,Consulting,South,Direct Debit,City Hotel
TXN_007455,2024-01-18,CUST_8232,276.75,Utilities,North,Direct Debit,
TXN_007506,2024-01-18,CUST_4347,1489.63,Legal,East,Card,Cloud Services Inc
TXN_007726,2024-01-18,CUST_3653,1058.79,Legal,North,Transfer,British Airways
TXN_008287,2024-01-18,CUST_3397,5832.06,,North,Transfer,Advisory Partners
TXN_008564,2024-01-18,CUST_7034,1920.31,Equipment,West,Card,Office Depot
TXN_008668,2024-01-18,CUST_8372,1777.55,Training,West,Transfer,Cloud Services Inc
TXN_008896,2024-01-18,CUST_6897,,Equipment,,Transfer,Tech Solutions Ltd
TXN_009343,2024-01-18,CUST_5267,1836.29,Office Supplies,West,Transfer,Maintenance Services
TXN_009600,2024-01-18,CUST_5543,990.77,Marketing,South,Card,Power Supply Co
TXN_009725,2024-01-18,CUST_5840,,Legal,North,Card,City Hotel
TXN_000633,2024-01-19,CUST_5544,1104.38,Training,South,Transfer,Industrial Supply Co
TXN_001240,2024-01-19,CUST_9173,1680.58,Training,North,Cash,Legal Advisors
TXN_001942,2024-01-19,CUST_1671,756.61,Equipment,West,Direct Debit,Advisory Partners
TXN_002137,2024-01-19,CUST_6997,422.06,Marketing,North,Card,Legal Advisors
TXN_002357,2024-01-19,CUST_1587,1114.69,,West,Card,Learning Academy
TXN_002543,2024-01-19,CUST_4321,347.64,Marketing,East,Direct Debit,Industrial Supply Co
TXN_002836,2024-01-19,CUST_2556,516.44,Maintenance,South,Cash,City Hotel
TXN_003718,2024-01-19,CUST_9092,1164.48,consulting,Nrth,Transfer,Maintenance Services
TXN_004605,2024-01-19,CUST_7770,1370.38,consulting,South,Card,Stationary World
TXN_004625,2024-01-19,CUST_6696,909.33,Utilities,West,Card,Tech Solutions Ltd
TXN_005406,2024-01-19,CUST_8246,305.31,Travel,North,Transfer,Industrial Supply Co
TXN_005563,2024-01-19,CUST_6413,854.33,Utilities,North,Cash,Cloud Services Inc
TXN_006078,2024-01-19,CUST_5095,72.79,,North,Transfer,Maintenance Services
TXN_006149,2024-01-19,CUST_2986,1451.12,,North,Transfer,British Airways
TXN_006322,2024-01-19,CUST_6875,70.69,,East,Transfer,Office Depot
TXN_006330,2024-01-19,CUST_3542,11535.48,Equipment,East,Card,Learning Academy
TXN_006346,2024-01-19,CUST_4720,1596.63,Legal,West,Direct Debit,Industrial Supply Co
TXN_006523,2024-01-19,CUST_6694,1127.6,Utilities,East,Card,Maintenance Services
TXN_007237,2024-01-19,CUST_6781,,Consulting,South,Cash,Legal Advisors
TXN_007367,2024-01-19,CUST_1109,347.93,,West,Cash,Stationary World
TXN_007458,2024-01-19,CUST_7523,1693.71,Equipment,East,Card,Advisory Partners
